type,gender,vage,age,ageg,region,ee,num,cost
C,M,8,46,5,SZ,4.601,2,1813.9
C,M,8,46,5,TJ,0.518,0,0
C,M,8,46,5,CQ,0.557,0,0
C,M,8,47,5,BJ,41.334,28,62427.25
C,M,8,47,5,SH,3.662,1,671.5
C,M,8,47,5,SZ,2.247,0,0
C,M,8,47,5,TJ,1,0,0
C,M,8,47,5,CQ,2,2,1139
C,M,8,48,5,BJ,40.406,34,59199.1
C,M,8,48,5,SH,6.567,4,10497.5
C,M,8,48,5,SZ,2.686,4,1780.2
C,M,8,48,5,CQ,2,0,0
C,M,8,49,5,BJ,27.508,23,94809.9
C,M,8,49,5,SH,2.214,1,892.5
C,M,8,49,5,SZ,1.596,1,1804.55
C,M,8,49,5,TJ,1,0,0
C,M,8,49,5,CQ,1,0,0
C,M,8,50,5,BJ,25.944,13,16943.9
C,M,8,50,5,SH,2.511,1,4037.5
C,M,8,50,5,SZ,1.501,0,0
C,M,8,50,5,TJ,1,0,0
C,M,8,50,5,CQ,1,0,0
C,M,8,51,6,BJ,14.662,11,12556.35
C,M,8,51,6,SH,3.026,1,1317.5
C,M,8,51,6,SZ,0.484,0,0
C,M,8,51,6,CQ,0.921,0,0
C,M,8,52,6,BJ,36.648,25,48448.3
C,M,8,52,6,SH,4.145,4,4471
C,M,8,52,6,SZ,3,0,0
C,M,8,52,6,TJ,0.082,0,0
C,M,8,53,6,BJ,23.508,17,35354.05
C,M,8,53,6,SH,2.385,1,1120
C,M,8,53,6,SZ,0.444,1,13855
C,M,8,53,6,TJ,1,1,840.65
C,M,8,54,6,BJ,13.41,7,5678
C,M,8,54,6,SH,1,0,0
C,M,8,54,6,SZ,2.608,4,2082.5
C,M,8,54,6,TJ,1,0,0
C,M,8,54,6,CQ,1,0,0
C,M,8,55,6,BJ,11.232,11,11781
C,M,8,55,6,SH,3.722,2,1734
C,M,8,55,6,SZ,2,3,2924
C,M,8,55,6,TJ,0.282,0,0
C,M,8,55,6,CQ,1,1,255
C,M,8,56,6,BJ,18.864,19,25353.8
C,M,8,56,6,SH,0.787,0,0
C,M,8,56,6,SZ,1,1,1020
C,M,8,56,6,CQ,0.505,0,0
C,M,8,57,6,BJ,12.851,5,14889.45
C,M,8,57,6,SH,1.815,3,5397.5
C,M,8,57,6,SZ,0.49,0,0
C,M,8,57,6,TJ,2,1,467.5
C,M,8,58,6,BJ,14.416,7,10638.6
C,M,8,58,6,SZ,0.541,0,0
C,M,8,59,6,BJ,10.451,11,9911.85
C,M,8,59,6,TJ,0.413,0,0
C,M,8,60,6,BJ,8.673,8,16530.8
C,M,8,61,7,BJ,6.738,5,5295.5
C,M,8,61,7,SH,0.304,0,0
C,M,8,61,7,SZ,1,0,0
C,M,8,62,7,BJ,6.363,5,5595.45
C,M,8,62,7,SH,0.552,0,0
C,M,8,62,7,TJ,0.055,0,0
C,M,8,63,7,BJ,5.783,2,2021.3
C,M,8,63,7,SH,2.529,0,0
C,M,8,63,7,SZ,0.997,0,0
C,M,8,64,7,BJ,5.466,5,4122.5
C,M,8,64,7,SH,1.137,0,0
C,M,8,64,7,SZ,1,2,7701
C,M,8,65,7,BJ,2.723,0,0
C,M,8,65,7,SH,0.539,1,1317.5
C,M,8,65,7,SZ,1,0,0
C,M,8,66,7,BJ,2,0,0
C,M,8,66,7,SZ,1,1,539.75
C,M,8,67,7,BJ,0.34,0,0
C,M,8,68,7,BJ,1.178,0,0
C,M,8,68,7,SH,0.63,0,0
C,M,8,69,7,BJ,0.478,0,0
C,M,8,69,7,SZ,0.571,0,0
C,M,8,70,7,BJ,3.828,7,6494
C,M,8,70,7,SH,1,2,3060
C,M,9,18,1,BJ,1.597,1,663
C,M,9,20,1,CQ,0.247,0,0
C,M,9,22,2,BJ,3.556,4,5178.2
C,M,9,22,2,SZ,0.792,0,0
C,M,9,23,2,BJ,7.589,7,11884.7
C,M,9,23,2,SZ,1,4,6621.5
C,M,9,24,2,BJ,3.046,3,1678.75
C,M,9,24,2,SH,1,0,0
C,M,9,25,2,BJ,4.056,3,4024.75
C,M,9,25,2,SH,1.074,2,1700
C,M,9,25,2,SZ,0.504,0,0
C,M,9,26,3,BJ,6.893,5,4369.25
C,M,9,27,3,BJ,6.084,4,10047
C,M,9,28,3,BJ,12.499,13,18973.65
C,M,9,28,3,SH,1.29,1,1020
C,M,9,28,3,TJ,0.962,0,0
C,M,9,29,3,BJ,11.769,7,12473.75
C,M,9,29,3,SZ,1.443,0,0
C,M,9,30,3,BJ,17.458,6,9914.9
C,M,9,30,3,SZ,1.671,0,0
C,M,9,30,3,TJ,0.118,0,0
C,M,9,31,4,BJ,9.545,4,6774.5
C,M,9,32,4,BJ,13.968,10,12958.25
C,M,9,32,4,SH,0.615,0,0
C,M,9,32,4,SZ,1.334,2,1343
C,M,9,33,4,BJ,17.975,19,55332.45
C,M,9,33,4,SZ,2.426,0,0
C,M,9,33,4,TJ,0.263,0,0
C,M,9,33,4,CQ,0.156,1,382.5
C,M,9,34,4,BJ,18.44,11,49057.75
C,M,9,34,4,SH,1,0,0
C,M,9,34,4,CQ,1,1,1343
C,M,9,35,4,BJ,16.825,9,12085.7
C,M,9,35,4,SH,1,1,892.5
C,M,9,35,4,TJ,0.496,0,0
C,M,9,36,4,BJ,16.343,16,15681.65
C,M,9,36,4,SZ,1.449,0,0
C,M,9,37,4,BJ,17.806,13,19156.95
C,M,9,37,4,SH,1.488,0,0
C,M,9,37,4,SZ,1.644,0,0
C,M,9,37,4,CQ,0.921,1,374
C,M,9,38,4,BJ,27.593,26,53862.8
C,M,9,38,4,SH,1.383,0,0
C,M,9,38,4,SZ,4.225,0,0
C,M,9,38,4,TJ,1.252,0,0
C,M,9,38,4,CQ,0.414,0,0
C,M,9,39,4,BJ,17.495,14,19210.95
C,M,9,39,4,SH,0.288,1,1260
C,M,9,39,4,SZ,4.765,0,0
C,M,9,40,4,BJ,15.636,8,9258.75
C,M,9,40,4,SH,3.432,3,6064
C,M,9,40,4,SZ,1,0,0
C,M,9,40,4,CQ,1,0,0
C,M,9,41,5,BJ,17.804,14,24109.05
C,M,9,41,5,SH,1.429,0,0
C,M,9,41,5,SZ,3.126,0,0
C,M,9,41,5,TJ,0.14,0,0
C,M,9,42,5,BJ,20.986,9,12884.3
C,M,9,42,5,SH,0.869,1,739.5
C,M,9,42,5,SZ,2,1,10640
C,M,9,42,5,TJ,0.804,0,0
C,M,9,42,5,CQ,0.852,0,0
C,M,9,43,5,BJ,15.7,13,11915.05
C,M,9,43,5,SH,1.495,1,1190
C,M,9,43,5,SZ,2.853,2,4414.9
C,M,9,43,5,TJ,2.014,0,0
C,M,9,43,5,CQ,0.825,0,0
C,M,9,44,5,BJ,15.333,6,11126.5
C,M,9,44,5,SH,1.568,2,2809.25
C,M,9,44,5,SZ,3.079,0,0
C,M,9,44,5,TJ,1.899,1,1470.5
C,M,9,45,5,BJ,11.652,9,10799.25
C,M,9,45,5,SH,0.918,0,0
C,M,9,45,5,SZ,6.432,4,5505.45
C,M,9,45,5,TJ,1,0,0
C,M,9,46,5,BJ,17.618,13,10642
C,M,9,46,5,SH,1.24,0,0
C,M,9,46,5,SZ,1.407,0,0
C,M,9,46,5,TJ,2.09,0,0
C,M,9,46,5,CQ,0.195,0,0
C,M,9,47,5,BJ,22.137,21,21147.65
C,M,9,47,5,SH,1.951,0,0
C,M,9,47,5,SZ,3,1,2083.35
C,M,9,47,5,CQ,0.336,0,0
C,M,9,48,5,BJ,18.585,13,12180.5
C,M,9,48,5,SH,0.697,0,0
C,M,9,48,5,SZ,0.978,0,0
C,M,9,48,5,TJ,1,0,0
C,M,9,48,5,CQ,0.099,0,0
C,M,9,49,5,BJ,12.752,7,11872.8
C,M,9,49,5,SH,0.934,2,2465
C,M,9,49,5,SZ,0.71,0,0
C,M,9,49,5,TJ,1,0,0
C,M,9,50,5,BJ,6.664,9,8843.8
C,M,9,50,5,SH,1.888,0,0
C,M,9,50,5,SZ,1.005,2,1454.15
C,M,9,50,5,TJ,1,0,0
C,M,9,51,6,BJ,6.772,3,3247
C,M,9,51,6,SH,1,0,0
C,M,9,51,6,SZ,0.464,0,0
C,M,9,52,6,BJ,9.264,5,4441.25
C,M,9,52,6,SH,0.833,0,0
C,M,9,52,6,SZ,1,0,0
C,M,9,52,6,TJ,1.652,1,1479
C,M,9,53,6,BJ,16.874,15,16414.35
C,M,9,53,6,SH,0.011,0,0
C,M,9,54,6,BJ,7.522,5,3470.5
C,M,9,54,6,SZ,1.207,0,0
C,M,9,54,6,CQ,1.474,0,0
C,M,9,55,6,BJ,9.238,2,1003
C,M,9,55,6,SH,2.631,1,1062.5
C,M,9,56,6,BJ,7.467,3,13740.65
C,M,9,56,6,SH,1.383,0,0
C,M,9,56,6,CQ,0.227,0,0
C,M,9,57,6,BJ,6.18,1,1003
C,M,9,57,6,SH,1.315,0,0
C,M,9,57,6,SZ,1,0,0
C,M,9,57,6,TJ,1,0,0
C,M,9,58,6,BJ,9.372,7,7278.55
C,M,9,58,6,SH,0.104,0,0
C,M,9,58,6,SZ,0.907,0,0
C,M,9,59,6,BJ,3.551,3,1938
C,M,9,59,6,SH,0.776,1,1275
C,M,9,59,6,SZ,1,0,0
C,M,9,60,6,BJ,6.16,4,4233
C,M,9,60,6,SH,1,1,85
C,M,9,60,6,CQ,1,0,0
C,M,9,61,7,BJ,2.275,2,14057.3
C,M,9,61,7,SH,0.953,0,0
C,M,9,62,7,BJ,4.304,1,1096.5
C,M,9,62,7,SH,1,1,1020
C,M,9,63,7,BJ,5.784,4,5139.5
C,M,9,65,7,BJ,0.691,1,1725.5
C,M,9,66,7,BJ,2.447,0,0
C,M,9,67,7,BJ,0.899,0,0
C,M,9,69,7,BJ,1.446,0,0
C,M,9,70,7,BJ,1.137,0,0
C,M,9,70,7,SH,0.047,0,0
C,M,9,70,7,SZ,0.855,1,2114.8
C,M,10,19,1,BJ,0.118,0,0
C,M,10,19,1,CQ,0.485,1,365.5
C,M,10,20,1,BJ,1.934,2,2745.5
C,M,10,21,2,BJ,2.395,1,6447.25
C,M,10,22,2,BJ,2.416,2,5083
C,M,10,22,2,SZ,1,0,0
C,M,10,23,2,BJ,2,0,0
C,M,10,23,2,SZ,0.003,0,0
C,M,10,24,2,BJ,4.055,2,3808
C,M,10,25,2,BJ,1.447,1,569.5
C,M,10,26,3,BJ,4.067,1,969
C,M,10,27,3,BJ,6.734,7,4474
C,M,10,27,3,SZ,2.904,1,4275.5
C,M,10,28,3,BJ,5.971,2,1785
C,M,10,28,3,SZ,2,1,323
C,M,10,28,3,CQ,0.773,0,0
C,M,10,29,3,BJ,8.667,6,4832.11
C,M,10,29,3,SH,1.247,1,1105
C,M,10,29,3,TJ,1,1,7554.71
C,M,10,30,3,BJ,11.812,3,959.55
C,M,10,30,3,SH,1,0,0
C,M,10,30,3,SZ,2,0,0
C,M,10,31,4,BJ,10.552,7,19516
C,M,10,31,4,SH,1,2,2125
C,M,10,31,4,SZ,0.016,0,0
C,M,10,31,4,CQ,1,0,0
C,M,10,32,4,BJ,8.688,15,20155.65
C,M,10,32,4,CQ,0.57,0,0
C,M,10,33,4,BJ,5.638,8,9035.35
C,M,10,33,4,SH,0.208,0,0
C,M,10,33,4,SZ,1.575,1,1356.6
C,M,10,34,4,BJ,10.959,4,5899
C,M,10,34,4,SH,0.907,2,3910
C,M,10,34,4,SZ,0.559,0,0
C,M,10,35,4,BJ,13.733,8,7127.25
C,M,10,35,4,SZ,0.611,0,0
C,M,10,36,4,BJ,10.953,2,1530
C,M,10,37,4,BJ,20.267,20,30087.45
C,M,10,37,4,SH,0.011,0,0
C,M,10,37,4,SZ,1.421,0,0
C,M,10,37,4,TJ,0.019,0,0
C,M,10,38,4,BJ,15.711,12,17812.9
C,M,10,38,4,SH,1.516,2,1105
C,M,10,38,4,SZ,1.892,1,318.75
C,M,10,38,4,TJ,0.296,0,0
C,M,10,39,4,BJ,15.961,10,23589.55
C,M,10,39,4,SH,0.378,1,1360
C,M,10,39,4,SZ,1.345,0,0
C,M,10,39,4,CQ,1,0,0
C,M,10,40,4,BJ,11.947,5,9358.5
C,M,10,40,4,SH,1.481,1,980
C,M,10,40,4,SZ,0.76,0,0
C,M,10,40,4,CQ,0.373,0,0
C,M,10,41,5,BJ,15.91,10,10358.1
C,M,10,41,5,SH,3,2,1530
C,M,10,41,5,TJ,0.62,0,0
C,M,10,42,5,BJ,10.752,8,14265.65
C,M,10,42,5,SH,2.415,1,13129
C,M,10,42,5,SZ,2.293,1,637.5
C,M,10,42,5,CQ,1,3,3102.5
C,M,10,43,5,BJ,18.319,11,29752.55
C,M,10,43,5,SH,0.058,0,0
C,M,10,43,5,SZ,1.09,0,0
C,M,10,43,5,TJ,0.951,1,4177.75
C,M,10,44,5,BJ,12.977,10,10931
C,M,10,44,5,SZ,1,1,306
C,M,10,44,5,TJ,1,0,0
C,M,10,45,5,BJ,14.348,6,5278.5
C,M,10,45,5,SH,1.5,0,0
C,M,10,45,5,SZ,3.101,1,765
C,M,10,46,5,BJ,20.013,16,15774.95
C,M,10,46,5,SH,1,0,0
C,M,10,46,5,SZ,1.451,0,0
C,M,10,46,5,TJ,1.203,1,1147.5
C,M,10,47,5,BJ,16.609,13,10770.35
C,M,10,47,5,SH,0.978,2,3272.5
C,M,10,47,5,SZ,4.419,0,0
C,M,10,47,5,TJ,1.951,0,0
C,M,10,47,5,CQ,0.945,0,0
C,M,10,48,5,BJ,15.809,8,5869.25
C,M,10,48,5,SH,2.439,1,3472
C,M,10,48,5,SZ,2,0,0
C,M,10,48,5,CQ,1,0,0
C,M,10,49,5,BJ,8.307,2,824.5
C,M,10,49,5,SZ,1,0,0
C,M,10,49,5,TJ,0.634,0,0
C,M,10,49,5,CQ,1.315,0,0
C,M,10,50,5,BJ,10.723,6,4789.75
C,M,10,50,5,SH,0.071,0,0
C,M,10,51,6,BJ,14.899,16,31296.15
C,M,10,51,6,SH,0.277,0,0
C,M,10,51,6,SZ,1.32,1,870.4
C,M,10,51,6,TJ,1,0,0
C,M,10,52,6,BJ,5.629,6,5070.25
C,M,10,52,6,SZ,1.019,3,2388.5
C,M,10,52,6,CQ,0.181,0,0
C,M,10,53,6,BJ,8.246,1,2431
C,M,10,53,6,SH,3.254,3,3680.5
C,M,10,53,6,SZ,1,0,0
C,M,10,54,6,BJ,5.667,1,1229.95
C,M,10,54,6,SH,1.225,1,850
C,M,10,54,6,SZ,0.867,0,0
C,M,10,55,6,BJ,9.963,7,3495.2
C,M,10,56,6,BJ,13.7,3,5440
C,M,10,56,6,SH,0.507,0,0
C,M,10,56,6,SZ,1.776,2,18810.5
C,M,10,56,6,TJ,0.951,0,0
C,M,10,56,6,CQ,0.227,0,0
C,M,10,57,6,BJ,11.019,1,754.8
C,M,10,57,6,SZ,1.279,0,0
C,M,10,58,6,BJ,4.648,0,0
C,M,10,58,6,SH,0.501,0,0
C,M,10,59,6,BJ,4.235,2,5686.5
C,M,10,60,6,BJ,2.81,4,4768.5
C,M,10,61,7,BJ,3.332,3,1326
C,M,10,61,7,SH,1,1,1840
C,M,10,61,7,SZ,1.451,0,0
C,M,10,62,7,BJ,0.989,1,756.5
C,M,10,62,7,SZ,1.91,1,1194.25
C,M,10,63,7,BJ,1.773,2,2031.5
C,M,10,64,7,BJ,1,0,0
C,M,10,65,7,BJ,1.449,2,2754
C,M,10,67,7,BJ,0.044,0,0
C,M,10,70,7,BJ,0.803,1,884
C,M,10,70,7,SH,1,1,637.5
D,F,2,18,1,BJ,1,2,3145
D,F,2,18,1,SZ,1,0,0
D,F,2,18,1,TJ,0.175,0,0
D,F,2,19,1,BJ,0.536,1,680
D,F,2,20,1,BJ,0.729,0,0
D,F,2,21,2,BJ,4.301,8,42256.05
D,F,2,21,2,SZ,0.426,0,0
D,F,2,22,2,BJ,12.057,5,7776.4
D,F,2,22,2,SH,1,0,0
D,F,2,22,2,SZ,0.489,0,0
D,F,2,23,2,BJ,9.982,7,13318.25
D,F,2,23,2,SH,0.31,0,0
D,F,2,23,2,SZ,1,0,0
D,F,2,23,2,TJ,1.23,0,0
D,F,2,23,2,CQ,2.029,1,2520
D,F,2,24,2,BJ,23.043,14,39343.93
D,F,2,24,2,SH,5.164,3,5652.5
D,F,2,24,2,SZ,1,0,0
D,F,2,24,2,TJ,2.625,1,382.5
D,F,2,24,2,CQ,1.459,2,6096.2
D,F,2,25,2,BJ,30.141,14,31212.85
D,F,2,25,2,SH,2.909,3,2286.5
D,F,2,25,2,SZ,1,1,10807.75
D,F,2,25,2,TJ,1.423,3,1258
D,F,2,25,2,CQ,3.957,0,0
D,F,2,26,3,BJ,46.352,28,152415.12
D,F,2,26,3,SH,3.239,2,2310
D,F,2,26,3,SZ,2.784,0,0
D,F,2,26,3,TJ,6.087,1,212.5
D,F,2,26,3,CQ,2.263,0,0
D,F,2,27,3,BJ,65.101,29,85684.15
D,F,2,27,3,SH,14.251,16,21573
D,F,2,27,3,SZ,8.692,12,16354.85
D,F,2,27,3,TJ,3.823,3,2465
D,F,2,27,3,CQ,3.794,2,1564
D,F,2,28,3,BJ,79.934,51,144307.65
D,F,2,28,3,SH,7.738,6,6566.5
D,F,2,28,3,SZ,5.554,1,840
D,F,2,28,3,TJ,4.642,2,1932.05
D,F,2,28,3,CQ,4.642,3,1700
D,F,2,29,3,BJ,97.507,41,94741.95
D,F,2,29,3,SH,12.572,8,10259.5
D,F,2,29,3,SZ,9.883,11,18575.85
D,F,2,29,3,TJ,3.445,2,17042.5
D,F,2,29,3,CQ,9.489,7,6335.45
D,F,2,30,3,BJ,90.988,47,75441.7
D,F,2,30,3,SH,13.905,6,6158.25
D,F,2,30,3,SZ,14.353,14,21414.9
D,F,2,30,3,TJ,0.781,0,0
D,F,2,30,3,CQ,8.508,6,11011.95
D,F,2,31,4,BJ,83.425,53,133241.73
D,F,2,31,4,SH,8.165,1,935
D,F,2,31,4,SZ,18.668,22,20058.35
D,F,2,31,4,TJ,3.207,2,1105
D,F,2,31,4,CQ,3.466,3,1593.75
D,F,2,32,4,BJ,61.706,37,65472.52
D,F,2,32,4,SH,15.811,7,29231.5
D,F,2,32,4,SZ,6.724,4,2164.1
D,F,2,32,4,TJ,3.689,1,170
D,F,2,32,4,CQ,1.692,1,768.4
D,F,2,33,4,BJ,58.905,33,59837.95
D,F,2,33,4,SH,17.419,8,11279.5
D,F,2,33,4,SZ,9.964,9,13713.05
D,F,2,33,4,TJ,1.153,0,0
D,F,2,33,4,CQ,5.874,2,4051.95
D,F,2,34,4,BJ,59.432,36,66358.45
D,F,2,34,4,SH,11.469,5,12515
D,F,2,34,4,SZ,9.809,8,8654.7
D,F,2,34,4,TJ,2.519,6,7947.5
D,F,2,34,4,CQ,4.915,5,8755.15
D,F,2,35,4,BJ,50.606,24,132499.05
D,F,2,35,4,SH,7.926,3,3867.5
D,F,2,35,4,SZ,13.315,6,4415.75
D,F,2,35,4,TJ,2.814,0,0
D,F,2,35,4,CQ,3.43,1,127.5
D,F,2,36,4,BJ,55.877,27,178760.45
D,F,2,36,4,SH,9.045,4,4361.35
D,F,2,36,4,SZ,8.163,3,5730
D,F,2,36,4,TJ,1.227,1,510
D,F,2,36,4,CQ,6.086,7,10831.55
D,F,2,37,4,BJ,63.059,34,151239.3
D,F,2,37,4,SH,5.944,8,15512.5
D,F,2,37,4,SZ,9.66,7,6423.45
D,F,2,37,4,TJ,0.795,0,0
D,F,2,37,4,CQ,6.893,3,4037.5
D,F,2,38,4,BJ,64.931,26,95233.75
D,F,2,38,4,SH,9.046,10,19250.25
D,F,2,38,4,SZ,3.508,2,765
D,F,2,38,4,TJ,7.694,6,4516.5
D,F,2,38,4,CQ,5.774,5,5571.75
D,F,2,39,4,BJ,60.776,26,83766.95
D,F,2,39,4,SH,9.344,0,0
D,F,2,39,4,SZ,9.608,4,14882.65
D,F,2,39,4,TJ,8.825,5,8585
D,F,2,39,4,CQ,5.068,2,8433.7
D,F,2,40,4,BJ,60.029,40,118390.5
D,F,2,40,4,SH,7.419,2,1113.5
D,F,2,40,4,SZ,4.597,3,2125
D,F,2,40,4,TJ,7.352,3,2274.15
D,F,2,40,4,CQ,8.661,2,1775
D,F,2,41,5,BJ,44.819,29,62625.15
D,F,2,41,5,SH,7.194,5,7095
D,F,2,41,5,SZ,2.94,1,2805
D,F,2,41,5,TJ,10.079,1,552.5
D,F,2,41,5,CQ,11.74,6,5325.25
D,F,2,42,5,BJ,54.304,31,53458.2
D,F,2,42,5,SH,1.334,1,3740
D,F,2,42,5,SZ,7.42,5,4709.85
D,F,2,42,5,TJ,3.042,6,3706
D,F,2,42,5,CQ,6.64,5,5219
D,F,2,43,5,BJ,40.246,26,112865.75
D,F,2,43,5,SH,8.837,7,7260.25
D,F,2,43,5,SZ,7,7,5787
D,F,2,43,5,CQ,6.749,4,4701.35
D,F,2,44,5,BJ,27.771,11,28983.15
D,F,2,44,5,SH,8.551,1,2465
D,F,2,44,5,SZ,3.019,1,408
D,F,2,44,5,TJ,2.036,2,399.5
D,F,2,44,5,CQ,3.978,4,24088.15
D,F,2,45,5,BJ,38.707,30,74962.33
D,F,2,45,5,SH,3,3,3213
D,F,2,45,5,SZ,2.353,1,385
D,F,2,45,5,TJ,3.625,2,850
D,F,2,45,5,CQ,2.863,4,1700
D,F,2,46,5,BJ,25.496,15,30668.85
D,F,2,46,5,SH,7.508,4,11653.5
D,F,2,46,5,SZ,1.827,3,2839
D,F,2,46,5,TJ,3.404,4,5066
D,F,2,46,5,CQ,3.67,5,9139.2
D,F,2,47,5,BJ,37.538,13,29117.6
D,F,2,47,5,SH,1,1,1428
D,F,2,47,5,SZ,1.885,0,0
D,F,2,47,5,TJ,3.571,2,1874.25
D,F,2,47,5,CQ,4.528,2,1810
D,F,2,48,5,BJ,30.392,12,15783.7
D,F,2,48,5,SH,3.905,1,980
D,F,2,48,5,SZ,2.727,0,0
D,F,2,48,5,TJ,4.315,2,2720
D,F,2,48,5,CQ,5.557,2,19339.2
D,F,2,49,5,BJ,19.055,9,11106.1
D,F,2,49,5,SH,3.067,4,9562.5
D,F,2,49,5,SZ,2,0,0
D,F,2,49,5,TJ,2.187,1,1615
D,F,2,49,5,CQ,0.003,0,0
D,F,2,50,5,BJ,10.691,7,16078.6
D,F,2,50,5,SH,1.866,2,3060
D,F,2,50,5,SZ,1.332,0,0
D,F,2,50,5,TJ,2.855,1,1700
D,F,2,50,5,CQ,3,2,476
D,F,2,51,6,BJ,16.791,14,39664.4
D,F,2,51,6,SH,2.542,1,1700
D,F,2,51,6,TJ,1.415,1,765
D,F,2,51,6,CQ,0.872,0,0
D,F,2,52,6,BJ,13.512,7,5787.5
D,F,2,52,6,SH,0.885,0,0
D,F,2,52,6,SZ,0.332,0,0
D,F,2,52,6,TJ,2.871,3,1802
D,F,2,53,6,BJ,18.324,7,9005.75
D,F,2,53,6,SH,2,0,0
D,F,2,53,6,TJ,2,0,0
D,F,2,53,6,CQ,1,7,5808.9
D,F,2,54,6,BJ,14.192,6,40020.55
D,F,2,54,6,SH,0.391,0,0
D,F,2,54,6,CQ,0.556,1,170
D,F,2,55,6,BJ,11.873,7,27630.95
D,F,2,55,6,SH,1.061,0,0
D,F,2,55,6,TJ,2.779,0,0
D,F,2,55,6,CQ,2.189,1,204
D,F,2,56,6,BJ,8.742,3,4326.5
D,F,2,56,6,SH,0.429,0,0
D,F,2,56,6,SZ,1,0,0
D,F,2,56,6,CQ,1,0,0
D,F,2,57,6,BJ,11.988,5,36572.95
D,F,2,57,6,SH,2.036,2,1275
D,F,2,57,6,CQ,1.107,0,0
D,F,2,58,6,BJ,5.918,2,2489.65
D,F,2,58,6,SH,1,0,0
D,F,2,58,6,SZ,1,1,2482
D,F,2,58,6,TJ,2,1,20900
D,F,2,58,6,CQ,3.423,4,4267
D,F,2,59,6,BJ,9.192,8,66644.6
D,F,2,59,6,CQ,0.65,1,840
D,F,2,60,6,BJ,6.38,6,3893
D,F,2,60,6,SH,1,0,0
D,F,2,61,7,BJ,5.641,3,1572.5
D,F,2,61,7,SH,0.296,0,0
D,F,2,62,7,BJ,4.848,6,11333.9
D,F,2,62,7,TJ,1,1,14900.5
D,F,2,63,7,BJ,3.864,1,1248.65
D,F,2,63,7,TJ,2,0,0
D,F,2,64,7,BJ,0.107,0,0
D,F,2,64,7,SH,1,0,0
D,F,2,64,7,CQ,0.975,1,2113.95
D,F,2,65,7,SZ,1,0,0
D,F,2,65,7,TJ,1,0,0
D,F,2,66,7,BJ,1,2,2320.5
D,F,2,70,7,BJ,0.91,1,8185.5
D,F,3,18,1,BJ,0.781,0,0
D,F,3,20,1,BJ,3,1,255
D,F,3,21,2,BJ,5.33,5,5176.5
D,F,3,21,2,SH,1.142,1,2762.5
D,F,3,21,2,TJ,1,1,2210
D,F,3,22,2,BJ,3.238,4,2622.25
D,F,3,22,2,TJ,1,1,255
D,F,3,22,2,CQ,0.891,1,36843.25
D,F,3,23,2,BJ,9.079,7,7502.3
D,F,3,23,2,TJ,1,0,0
D,F,3,24,2,BJ,21.537,16,35000.45
D,F,3,24,2,SH,0.997,0,0
D,F,3,24,2,TJ,2.404,0,0
D,F,3,24,2,CQ,1,1,850
D,F,3,25,2,BJ,26.313,17,21016.25
D,F,3,25,2,SH,5.14,1,875.5
D,F,3,25,2,SZ,3,1,595
D,F,3,25,2,TJ,1.748,0,0
D,F,3,26,3,BJ,41.702,27,37094.45
D,F,3,26,3,SH,5.404,5,8011.25
D,F,3,26,3,SZ,0.397,0,0
D,F,3,26,3,TJ,3.068,2,4462.5
D,F,3,27,3,BJ,63.748,26,40397.85
D,F,3,27,3,SH,7.296,6,9647.5
D,F,3,27,3,SZ,2.745,2,1853
D,F,3,27,3,TJ,0.965,0,0
D,F,3,28,3,BJ,81.55,57,75959.9
D,F,3,28,3,SH,12.309,16,17250
D,F,3,28,3,SZ,4.896,2,2164.1
D,F,3,28,3,TJ,4.991,1,510
D,F,3,28,3,CQ,1,1,1249.5
D,F,3,29,3,BJ,84.367,64,92569.4
D,F,3,29,3,SH,7.4,5,5257.5
D,F,3,29,3,SZ,4.433,2,1997.5
D,F,3,29,3,TJ,1.085,0,0
D,F,3,30,3,BJ,89.524,57,103494.2
D,F,3,30,3,SH,10.405,9,11373
D,F,3,30,3,SZ,0.252,0,0
D,F,3,30,3,TJ,1.214,0,0
D,F,3,30,3,CQ,1.725,1,1615
D,F,3,31,4,BJ,101.412,60,77842.82
D,F,3,31,4,SH,4.918,3,3620
D,F,3,31,4,SZ,1.189,0,0
D,F,3,31,4,TJ,3.164,1,1258
D,F,3,31,4,CQ,1.87,0,0
D,F,3,32,4,BJ,89.932,48,69178.55
D,F,3,32,4,SH,8.966,5,9817.5
D,F,3,32,4,SZ,2.527,1,1003
D,F,3,32,4,TJ,1.582,2,1156
D,F,3,32,4,CQ,1.563,0,0
D,F,3,33,4,BJ,76.389,42,59210.5
D,F,3,33,4,SH,7.774,6,10455
D,F,3,33,4,SZ,4.908,4,4663.5
D,F,3,33,4,TJ,3.758,1,765
D,F,3,33,4,CQ,2.464,1,510
D,F,3,34,4,BJ,68.593,39,68593.3
D,F,3,34,4,SH,6.112,4,60112
D,F,3,34,4,SZ,6.277,2,892.5
D,F,3,34,4,TJ,6.568,4,4059.6
D,F,3,34,4,CQ,1.71,0,0
D,F,3,35,4,BJ,68.501,42,66319.75
D,F,3,35,4,SH,11.12,3,3102.5
D,F,3,35,4,SZ,6.485,5,10880
D,F,3,35,4,TJ,7.607,4,4454.85
D,F,3,35,4,CQ,1,1,748
D,F,3,36,4,BJ,74.409,49,58093.85
D,F,3,36,4,SH,9.986,14,19984
D,F,3,36,4,SZ,2.096,1,1215.5
D,F,3,36,4,TJ,6.09,3,2490.5
